video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description,country,trending_date_std,publish_time_std,trending_date_std_iter,publish_time_std_iter,delta_tendencia,dias_hasta_tendencia,horas_hasta_tendencia,categoria_velocidad
0XElmYomloA,18.31.03,Zion & Lennox - La Player (Bandolera) I Video Oficial,Warner Music,10,2018-02-22T22:08:34.000Z,"zion|""zion & lennox""|""lennox""|""la player""|""bandolera""|""shannon de lima""|""otra vez""|""j balvin""|""zion y lennox""|""baby records""|""gaby music""|""ozuna""|""bad bunny""|""daddy yankee""|""wisin""|""yandel""|""despacito""|""dura""|""romeo santos""|""prince royce""|""maluma""|""machika""|""farsante""|""nicky jam""|""amenaza""|""reggaeton""|""dura challenge""|""jennifer lopez""|""arod""|""puerto rico""|""zion and lennox""|""amor foda""|""j balvin ahora""|""se preparo""|""cardi b""|""modelo""|""sobredosis""|""el clavo""|""j balvin X""|""Dura""",58053323,202514,8712,3509,https://i.ytimg.com/vi/0XElmYomloA/default.jpg,False,False,False,"Video oficial de La Player (Bandolera) de Zion & Lennox\n\nSUBSCRIBE HERE ▶  https://war.lnk.to/subscribe \n\nEscucha #LaPlayer en todas las plataformas digitales: https://ZionLennox.lnk.to/LaPlayer\n\nSigue a Zion & Lennox: \nFacebook: http://www.facebook.com/NewZionyLennox\nTwitter: http://twitter.com/zionylennoxpr\nInstagram: http://instagram.com/zionylennox\n\nDirected by: Kacho Lopez\nProduced by: Zapatero Films\n\nLetras: \nLennox\nLa  Z Y La L\n \nZion\nSi hasta la luz se apaga sola\nPéguese dale baila ahora,  pa soltarse un trago se toma,\nEsta noche no hay quien la coja\nY si decide quedarse conmigo\nPues ven para que seas tú misma la testigo.\nEsto es para que veas que aún no la olvido.\nSolo una cosa te pido….\nQue si decides quedarse conmigo\nVen para que sea tú misma la testigo.\nEsto es para que veas que aún no la olvido.\nSolo una cosa te pido.\n \nY dime que te dan tu mai y tu pai en tu casa, lo que hicieron fue una amenaza\n \nTu mai y tu pai en tu casa lo que hicieron fue una amenaza.\n \n \nSi hasta la luz se apaga sola\nPéguese dale baila ahora,  pa soltarse un trago se toma,\nEsta noche no hay quien la coja\nY si decides quedarse conmigo\nPues ven para que seas tú misma la testigo.\nEsto es para que veas que aún no la olvido.\nSolo una cosa te pido….\n \n \nLennox\n \nElla se convierte y que yo no quiero que se me enrede,\nQue rico lo mueve\nAsí repítelo par de veces\n \nFrente a frente baby esto es un juego\nPonte vente que en esto yo nunca pierdo\nViendo como tu cuerpo conecto\nToma disfrútalo quémalo lento.\n \nZion\nElla es una bandolera\nMe dijo que estaba soltera\nEstaba solteraaa\nY ahora resulta ser que en su casa la esperan\nElla es una bandolera\nMe dijo que estaba soltera\nPero resulta ser que en su casa la esperan.\n \nTu mai y tu pai en tu casa lo que hicieron fue una amenaza\nTu mai y tu pai en tu casa lo que hicieron fue una amenaza\n \n \nSi hasta la luz se apaga sola\nPéguese dale baila ahora,  pa soltarse un trago se toma,\nEsta noche no hay quien la coja\nY si decide quedarse conmigo\nPues ven para que seas tú misma la testigo.\nEsto es para que veas que aún no la olvido.\nSolo una cosa te pido….\nQue si decide quedarse conmigo\nVen para que seas tú misma la testigo.\nEsto es para que veas que aún no la olvido.\nSolo una cosa te pido….\n \n \n \n \nLennox\n \nQue si tú quieres nos vemos cuando tú quieras\nLe cuelgas el teléfono temprano\nNo se dan cuenta que va a dormir el solo\nQue sola no te acuestas.\n \nZion\nY no le digo na\n \nLennox\nCuando le digo pero\nme dijo que también lo ha pillao en una vuelta\n \nZion\nNo no le digo na\n \nLennox\nMe volvió a llamar\n \nZion\nElla es una bandolera\nMe dijo que estaba soltera\nEstaba solteraaa\nY que en su casa la esperan\nElla es una bandolera\nMe dijo que estaba soltera\nPero resulta ser que en su casa la esperan.\n \nSi hasta la luz se apaga sola\nPéguese dale baila ahora,\n \nMamacita (Lennox)\n \nPa soltarse un trago se toma,\nEsta noche no hay quien la coja\nY si decide quedarse conmigo\nPues ven para que seas tú misma la testigo.\nEsto es para que veas que aún no la olvido.\nSolo una cosa te pido….\n \nY dime que te dan tu mai y tu pai en tu casa, lo que hicieron fue una amenaza\n \nTu mai y tu pai en tu casa lo que hicieron fue una amenaza.\n \nMamasita\nToma toma\nZ diddy\nZion  baby\nMas Lennox\nDimelo Vi\nTainy\nDimelo Haze\nGaby Music\nBaby records",GB,2018-03-31,2018-02-22 22:08:34,2018-03-31,2018-02-22 22:08:34,36 days 01:51:26,36,865.8572222222223,lento
eACohWVwTOc,18.09.02,The Chainsmokers - Sick Boy,ChainsmokersVEVO,10,2018-01-17T15:00:02.000Z,"Dance|""Disruptor Records/Columbia""|""Sick Boy""|""The Chainsmokers""",56959955,914182,30818,40872,https://i.ytimg.com/vi/eACohWVwTOc/default.jpg,False,False,False,Sick Boy Out Now: http://smarturl.it/SickBoy\n\nDirected by Brewer\n \nFollow The Chainsmokers:\nhttp://www.youtube.com/thechainsmokers \nhttp://www.twitter.com/thechainsmokers \nhttp://www.facebook.com/thechainsmokers\nhttp://www.instagram.com/thechainsmokers\nhttp://www.soundcloud.com/thechainsmokers,GB,2018-02-09,2018-01-17 15:00:02,2018-02-09,2018-01-17 15:00:02,22 days 08:59:58,22,536.9994444444444,moderado
QwievZ1Tx-8,18.07.04,Marvel Studios' Avengers: Infinity War - Official Trailer,Marvel Entertainment,24,2018-03-16T13:02:41.000Z,"marvel|""comics""|""comic books""|""nerd""|""geek""|""superhero""|""super hero""|""infinity war""|""avengers""|""captain america""|""black panther""|""iron man""|""hulk""|""black window""|""wakanda""|""winter soldier""",56293347,1592657,33719,199294,https://i.ytimg.com/vi/QwievZ1Tx-8/default.jpg,False,False,False,"In theaters April 27. Get your tickets now: http://www.fandango.com/infinitywar\n\nFind out more on Marvel.com - http://bit.ly/2Iv6ouB\n\nFollow Marvel on Twitter: ‪https://twitter.com/marvel\nLike Marvel on Facebook: ‪https://www.facebook.com/Marvel\n\nFor even more news, stay tuned to:\nTumblr: ‪http://marvelentertainment.tumblr.com/\nInstagram: https://www.instagram.com/marvel\nGoogle+: ‪https://plus.google.com/+marvel\nPinterest: ‪http://pinterest.com/marvelofficial",GB,2018-04-07,2018-03-16 13:02:41,2018-04-07,2018-03-16 13:02:41,21 days 10:57:19,21,514.9552777777777,moderado
rRzxEiBLQCA,17.24.12,TWICE Heart Shaker M/V,jypentertainment,10,2017-12-11T08:59:59.000Z,"TWICE Heart Shaker|""TWICE 하트셰이커""|""트와이스 Heart Shaker""|""트와이스 하트셰이커""|""Heart Shaker""|""하트셰이커""|""TWICE""|""트와이스""|""Heart Shaker M/V""|""Heart Shaker MV""|""Heart Shaker Music Video""|""Heart Shaker 뮤직비디오""|""Heart Shaker 뮤비""|""하트셰이커 M/V""|""하트셰이커 MV""|""하트셰이커 뮤직비디오""|""하트셰이커 뮤비""|""하트셰이커 Music Video""|""TWICE M/V""|""TWICE MV""|""TWICE Music Video""|""TWICE 뮤직비디오""|""TWICE 뮤비""|""트와이스 M/V""|""트와이스 MV""|""트와이스 Music Video""|""트와이스 뮤직비디오""|""트와이스 뮤비""|""TWICE Merry Happy""|""트와이스 Merry Happy""|""트와이스 메리 해피""|""Merry Happy""|""Merry & Happy""|""메리해피""",55754734,1052809,103994,169779,https://i.ytimg.com/vi/rRzxEiBLQCA/default.jpg,False,False,False,TWICE(트와이스) Heart Shaker M/V\n\nThe 1st Album : Repackage Merry & Happy\niTunes & Apple Music\nhttps://itunes.apple.com/album/merry-happy/1323890122\n\nTWICE Official YouTube: http://www.youtube.com/c/TWICEonAir\nTWICE Official Facebook: http://www.facebook.com/JYPETWICE\nTWICE Official Twitter: http://www.twitter.com/JYPETWICE\nTWICE Official Instagram: http://www.instagram.com/TWICETAGRAM\nTWICE Official Homepage: http://TWICE.jype.com\nTWICE Official Fan's: http://fans.jype.com/TWICE\n\nⓒ 2017 JYP Entertainment. All Rights Reserved,GB,2017-12-24,2017-12-11 08:59:59,2017-12-24,2017-12-11 08:59:59,12 days 15:00:01,12,303.0002777777778,moderado
8q1NFlE17qs,18.07.04,Karol G - Pineapple,KarolGVEVO,10,2018-03-02T05:00:00.000Z,"Karol|""Pineapple""|""Universal""|""Music""|""Latino""|""Latin""|""Urban""",54872560,491089,19919,16826,https://i.ytimg.com/vi/8q1NFlE17qs/default.jpg,False,False,False,"“Pineapple” de Karol G está disponible ya: https://UMLE.lnk.to/fzKNyFp \n\nMusic video by Karol G performing Pineapple. © 2018 UMG Recordings, Inc.\n\nhttp://vevo.ly/3jVjzW",GB,2018-04-07,2018-03-02 05:00:00,2018-04-07,2018-03-02 05:00:00,35 days 19:00:00,35,859.0,lento
ulNswX3If6U,18.09.06,Selena Gomez - Back To You (Lyric Video),Selena Gomez,1,2018-05-10T16:00:11.000Z,"selena gomez|""13 reasons why""|""back to you""|""selena""|""gomez""|""13 reasons""|""netflix""",54863912,922355,18037,41774,https://i.ytimg.com/vi/ulNswX3If6U/default.jpg,False,False,False,"Get 'Back To You,' out now: http://smarturl.it/13ReasonsSoundtrackPreorder 13 Reasons Why Bundles: http://smarturl.it/13RYsoundtrack Subscribe to Selena's 13 Reasons Why Playlist: http://smarturl.it/13ReasonsPlaylistGet exclusive Selena Gomez merch, available at: http://smarturl.it/SelenaStoreSign-up to be the first to hear news from Selena: http://smarturl.it/SelenaGomez.NewsBest of Selena Gomez https://goo.gl/mgJg2sSelena Gomez Audio https://goo.gl/dmJYbdSubscribe for more https://goo.gl/2bTuprIf you or someone you know needs help finding crisis resources, visit: www.13ReasonsWhy.infoIf you are immediately concerned about yourself or a friend, reach out for help. TEXT: 741741www.crisistextline.orgFree, 24/7, confidential. National Suicide Prevention LifelineDIAL: 1-800-273-8255www.suicidepreventionlifeline.orgwww.thetrevorproject.orgProviding crisis and suicide intervention and prevention services for LGBTQ youth.",US,2018-06-09,2018-05-10 16:00:11,2018-06-09,2018-05-10 16:00:11,29 days 07:59:49,29,703.9969444444445,moderado
_9YMpuLDnwo,17.11.12,42 HOLY GRAIL HACKS THAT WILL SAVE YOU A FORTUNE,5-Minute Crafts,26,2017-12-03T08:30:00.000Z,"5-Minute Crafts|""DIY""|""Do it yourself""|""crafts""|""trucos""|""trucos de belliza""|""proyectos faciles""|""useful things""|""lifehacks""|""tricks""|""tips""|""DIY projects""|""DIY activities""|""Handcraft""|""Tutorial""|""easy life hacks""|""simple life hacks""|""old into new""|""save money""|""money-saving""|""cheap""|""reuse""|""recycle""|""repurpose""|""fix""|""way""|""ways""|""how to""|""fix a phone""|""phone hacks""|""scratches""|""broken screen""|""toothpaste""|""toothpaste hacks""|""eraze""|""plastic bottles""|""fork""|""kitchen""|""kitchen hacks""|""broken""|""cola""|""colgate""|""plastic bags""|""clean""|""cleaning""",54155921,378111,66632,24679,https://i.ytimg.com/vi/_9YMpuLDnwo/default.jpg,False,False,False,Subscribe to 5-Minute Crafts KIDS: https://goo.gl/PEuLVt\n\n----------------------------------------------------------------------------------------\nOur Social Media:\n\nFacebook: https://www.facebook.com/5min.crafts/\nInstagram: https://www.instagram.com/5.min.crafts/\n\nHave you ever seen a talking slime? Here he is – Slick Slime Sam: https://goo.gl/zarVZo\n\nThe Bright Side of Youtube: https://goo.gl/rQTJZz\nSMART Youtube: https://goo.gl/JTfP6L\n\n----------------------------------------------------------------------------------------\nFor more videos and articles visit:\nhttp://www.brightside.me/,US,2017-12-11,2017-12-03 08:30:00,2017-12-11,2017-12-03 08:30:00,7 days 15:30:00,7,183.5,rapido
qtTM2YV3bI8,18.27.02,Lucas Lucco e Pabllo Vittar - Paraíso,Lucas Lucco,10,2018-01-28T23:41:31.000Z,"paraiso|""lucas lucco""|""pabllo vittar""|""lucas lucco e pabllo vittar""|""paraiso lucas lucco""|""paraiso pabllo vittar""|""pop""|""pop music""|""pop brasil""|""pabllo vittar ko""|""ko""|""permanecer""|""permanecer lucas lucco""|""tic tac""|""tic tac lucas lucco""|""te pego de jeito""|""te levo pro paraiso""|""clipe paraiso""|""audio paraiso""|""e eu vou""|""eu vou eu vou""|""lucas lucco musicas""|""sertanejo""|""sertanejo 2018""|""2018""|""pop 2018""|""carnaval""|""carnaval 2018""|""musica do carnaval""|""anitta""|""vai malandra""|""vai malandra clipe""|""malandra""",54087829,1184184,421473,275795,https://i.ytimg.com/vi/qtTM2YV3bI8/default.jpg,False,False,False,"Ouça e baixe Paraíso em todas as plataformas digitais: https://smb.lnk.to/Paraiso\n\nAcompanhe a agenda de shows através do site:\n▶ http://www.lucaslucco.com.br/\n\nConecte-se com Lucas Lucco:\n▶ YouTube: http://youtube.com/lucaslucco\n▶ Facebook: http://www.facebook.com/lucasslucco\n▶ Instagram: http://www.instagram.com/lucaslucco\n▶ Twitter: http://www.twitter.com/lucaslucco\n\n-----\nLucas Lucco e Pabllo Vittar - Paraíso\n\nHoje você vai embora \nSó se eu deixar\nHoje embaixo do lençol \nO bicho vai pegar\n\nTe pego de jeito\nE se pegar fogo, deixa queimar\nTe beijo gostoso\nEu tiro sua roupa, te levo pro paraíso\n\nE eu vou, eu vou, eu vou, eu vou\nTe levo pro paraíso\nE eu vou, eu vou, eu vou, eu vou\nDireto pro paraíso\n\nTe levo pro paraíso\nDireto pro paraíso\n\nDiz o que cê quer de mim\nProvocou e eu quero sim\nA noite toda, a noite toda sim\nSabe que eu gosto assim\nHoje eu vou até o fim\n\nMe chama, implora o meu amor\nMe acende que eu quero sentir calor\nMe chama, implora o meu amor\nSe me chama eu vou, se me chama eu vou\n\nE eu vou, eu vou, eu vou, eu vou\nTe levo pro paraíso\nE eu vou, eu vou, eu vou, eu vou\nDireto pro paraíso\n\nTe levo pro paraíso\nDireto pro paraíso\n\n-----\nFicha Técnica\n\nDireção, Dir. de fotografia e Montagem: Os Primos (João Monteiro e Fernando Moraes)\nRoteiro: Lucas Lucco e Os Primos\nDir. de Arte: Ítalo Matos\nProdutora de Objetos: Juily Manghirmalani\nAnimação 3D e Efeitos Visuais: Isadora Stevani\nStylist: Thiago Biagi e João França\nMaquiagem Artística: Krisna Carvalho\nMaquiagem: Pedro Moreira\nDiretor de Produção: Bernie Walbenny\nAss. de Produção: Andressa Ocker\nAjudante de Produção: Guará\nProdução de Locação: 3T Locações e Fábio Mangaba\n1 Ass. de Câmera: Carlos Taparelli\n2 Ass. Câmera: Jonas Sossai\nOperador de Drone: Beto Albertin\nGaffer: Luis Otávio Tintin\nLocadora de câmera: MR5 Locadora\nLocadora de Elétrica e Maquinária: Cine & Video\nCatering: Tyla\nMotoristas: Valdemar Junior, Marcelo Rodrigues, Tim Maia, Wesley Moreira e Luiz Carlos Lima",GB,2018-02-27,2018-01-28 23:41:31,2018-02-27,2018-01-28 23:41:31,29 days 00:18:29,29,696.3080555555556,moderado
kTlv5_Bs8aw,17.07.12,BTS (방탄소년단) 'MIC Drop (Steve Aoki Remix)' Official MV,ibighit,10,2017-11-24T09:00:02.000Z,"BIGHIT|""빅히트""|""방탄소년단""|""BTS""|""BANGTAN""|""방탄""",54083634,2960250,57944,556154,https://i.ytimg.com/vi/kTlv5_Bs8aw/default.jpg,False,False,False,"BTS (방탄소년단) 'MIC Drop (Steve Aoki Remix)' Official MV\n\n\nCredits:\n\n\n\nMusic Video by GDW, Directed by Woogie Kim\n\nProducer: Cathy Kim\nProduction Supervisor: Andy Iere Kim\n\n1st AD: Hyesu Han\nDirecting Team Supervisor: Doori Kwak\n\nDirector of Photography: Hyunwoo Nam\nGaffer: Hyunsuk Song\n\nArt Director: Sangseon Kim\nVFX Director: Donghoo Yoh\n\n\n\nBigHit Entertainment. All rights reserved. \nUnauthorized reproduction is a violation of applicable laws. \nManufactured by BigHit Entertainment, Seoul, Korea.\n\n\n\n\nConnect with BTS:\nhttp://www.ibighit.com \nhttp://twitter.com/BTS_bighit \nhttp://twitter.com/BTS_twt \nhttps://www.facebook.com/ibighit/\nhttp://www.facebook.com/bangtan.official\nhttp://instagram.com/BTS.bighitofficial\nhttp://weibo.com/BTSbighit",GB,2017-12-07,2017-11-24 09:00:02,2017-12-07,2017-11-24 09:00:02,12 days 14:59:58,12,302.99944444444446,moderado
y0PMqR7IbAQ,18.07.04,"Ozuna, Brytiago, Chris Jeday - Bipolar (Video Oficial)",ChrisJedayVEVO,10,2018-03-07T05:00:03.000Z,"Chris|""Jeday""|""Ozuna""|""Brytiago""|""Bipolar""|""Universal""|""Music""|""Latino""|""Latin""|""Urban""",54067360,395019,16026,8652,https://i.ytimg.com/vi/y0PMqR7IbAQ/default.jpg,False,False,False,"Music video by Chris Jeday, Ozuna, Brytiago performing Bipolar. © 2018 UMG Recordings, Inc.\n\nhttp://vevo.ly/7Brdgi",GB,2018-04-07,2018-03-07 05:00:03,2018-04-07,2018-03-07 05:00:03,30 days 18:59:57,30,738.9991666666666,moderado
Wpm07-BGJnE,18.09.06,Nicki Minaj - Chun-Li,NickiMinajAtVEVO,10,2018-05-04T16:00:08.000Z,"Nicki|""Minaj""|""Chun-Li""|""Minaj/Cash""|""Money""|""Rap""",53733950,979325,102776,102676,https://i.ytimg.com/vi/Wpm07-BGJnE/default.jpg,False,False,False,"Chun-Li (Official Video)Song Available Here: https://nickiminaj.lnk.to/clYD Connect with Nickihttps://www.mypinkfriday.com https://www.instagram.com/nickiminaj https://twitter.com/nickiminaj https://facebook.com/nickiminaj Director: Steven KleinProduction Company: Good Company Pictures, LLCProducers: Keith Brown & Stephen HoltzhauserEditor: Benjamin Rodriguez Jr.Director Of Photography: Janusz KaminskiMusic video by Nicki Minaj performing Chun-Li. © 2018 Young Money/Cash Money Recordshttp://vevo.ly/nzKLIZ",GB,2018-06-09,2018-05-04 16:00:08,2018-06-09,2018-05-04 16:00:08,35 days 07:59:52,35,847.9977777777777,lento
LJjsm6CVsG8,18.07.04,6IX9INE Billy (WSHH Exclusive - Official Music Video),WORLDSTARHIPHOP,10,2018-03-04T21:04:37.000Z,"world star hip hop|""worldstarhiphop""|""worldstar""|""world star""|""worldstar youtube""|""youtube worldstar""|""worldstarhiphop youtube""|""youtube worldstarhiphop""|""worldstarhiphop channel""|""wshh""|""hip hop""|""hip hop music""|""rap""|""rap music""|""music""|""music video""|""exclusive""|""WSHH exclusive""|""6IX9INE""|""Billy""|""Tekashi69""|""Tekashi69 Billy""|""6IX9INE Billy""|""Day 69""|""Worldstar""|""Official Music Video""|""6IX9INE Music""|""6IX9INE 2018""",53494574,599425,82606,58619,https://i.ytimg.com/vi/LJjsm6CVsG8/default.jpg,False,False,False,"Watch the official music video for Billy by 6IX9INE.\n\nListen to 6ix9ine’s debut mixtape, Day69: https://6ix9ine.lnk.to/DAY69\n\nFollow 6ix9ine\nhttps://www.instagram.com/6ix9ine_/\n\nShot by TrifeDrew\nhttps://www.instagram.com/trifedrew/\n\nMixed and mastered by Wizard Lee \nhttps://www.instagram.com/feet1stmusic/\n\nhttp://fckthem.com\n\nSUBSCRIBE for more: http://bit.ly/subWSHH \n\nMore WorldstarHipHop: \nhttp://worldstarhiphop.com \nhttps://twitter.com/worldstar\nhttps://facebook.com/worldstarhiphop\nhttp://instagram.com/worldstar\n \nShop WorldStar:\nhttp://shop.worldstarhiphop.com\n\nWorldstarHipHop is home to everything entertainment & hip hop. The #1 urban outlet responsible for breaking the latest premiere music videos, exclusive artist content, entertainment stories, celebrity rumors, sports highlights, interviews, comedy skits, rap freestyles, crazy fights, eye candy models, the best viral videos & more.\n\nSince 2005, WorldstarHipHop has worked with some of our generation's most groundbreaking artists, athletes & musicians - all who have helped continue to define our unique identity and attitude.\n\nWe plan on continuing to work with only the best, so keep an eye out for all the exciting new projects / collaborations we plan on dropping in the very near future.",GB,2018-04-07,2018-03-04 21:04:37,2018-04-07,2018-03-04 21:04:37,33 days 02:55:23,33,794.9230555555556,lento
oWw1BcFhk-k,18.09.06,Liam Payne & J Balvin - Familiar (Official Video),LiamPayneVEVO,10,2018-05-04T11:00:07.000Z,"Liam|""Payne""|""Familiar""|""Capitol""|""Pop""",53139295,614588,20665,23039,https://i.ytimg.com/vi/oWw1BcFhk-k/default.jpg,False,False,False,"Familiar, the brand new single from Liam Payne & J Balvin. Download or stream the track now: http://liamp.co/FamiliarSingleIDJ Balvin ManLiam Payne, Ma GWoah It's simple, you dip lowYour hips roll you do the calypsoAn intro is all that I needOh yeahYo empiezo, primeroTu sabes lo que me refieroDe cero, sabes que estoy pa ti Oh ooh I just wanted to get your nameBut if it's cool I wanna get inside your brain Can we get famili famili famili familiarI'm feelin' I'm feelin’ I'm feelin’ I'm feelin’ yaWhat's on your mind for later tonight?Let me be the one to fill it upCan we get famili famili famili familiarI'm feelin' I'm feelin’ I'm feelin’ I'm feelin’ yaWhat's on your mind for later tonight?Let me be the one to fill it upCan we getYour waistline, the bass lineIn real life don’t wanna no FaceTimeCos great minds they think just the sameYou're shaped like vibratoA model or some kinda bottleWell pour up cos I want a taste, a taste Oh ooh I just wanted to get your nameSolo queria tu nombre babyBut if it's cool I wanna get inside your brainCan we get famili famili famili familiar I'm feelin' I'm feelin’ I'm feelin’ I'm feelin’ ya What's on your mind for later tonight?Let me be the one to fill it upCan we get famili famili famili familiarI'm feelin' I'm feelin’ I'm feelin’ I'm feelin’ yaWhat's on your mind for later tonight?Let me be the one to fill it upCan we getAh Ah Ah AhFamiliarAh Ah Ah Ah, Ah AhAh Ah Ah AhFamiliarLet me be the one to fill it upCan we get Ah Ah Ah AhFamiliarAh Ah Ah Ah, Ah AhAh Ah Ah AhFamiliarLet me be the one to fill it upCan we get Quisiera que tu y yo nos familiarizemosUn poco de quimica y el party prendemosolvida las criticas si nos entedemosQue tu cree si en tu mente nos metemosSeñorita Que necesitaSeria mucho mejor si participas Asi de lejos no mejor cerquita Yo voy hacerte todo lo que me permitasY sabes que lo que te pones te queda bienY me caes mucho mejor que un billete de, Cien! Can we get famili famili famili familiarI'm feelin' I'm feelin' I'm feelin' I’m feelin’ yaWhat's on your mind for later tonight?Let me be the one to fill it upCan we get famili famili famili familiarI'm feelin' I'm feelin' I'm feelin' I’m feelin’ yaWhat's on your mind for later tonight?Let me be the one to fill it upCan we getAh Ah Ah AhFamiliarAh Ah Ah Ah, Ah AhAh Ah Ah AhFamiliarLet me be the one to fill it upCan we getAh Ah Ah AhFamiliarAh Ah Ah Ah, Ah AhAh Ah Ah AhFamiliarLet me be the one to fill it upCan we getFollow Liam onFacebook http://liamp.co/FacebookTwitter http://liamp.co/Twitter Instagram http://liamp.co/InstagramSnapchat  @liampayneWebsite http://liamp.co/OfficialMusic video by Liam Payne performing Familiar. © 2018 Hampton Records Limited, under exclusive licence to Capitol Records, a division of Universal Music Operations Limitedhttp://vevo.ly/0DAxJY",GB,2018-06-09,2018-05-04 11:00:07,2018-06-09,2018-05-04 11:00:07,35 days 12:59:53,35,852.9980555555555,lento
9TRjE7i0ERY,18.17.03,Yandel - Sólo Mía (Official Video) ft. Maluma,YandelVEVO,10,2018-02-09T11:00:01.000Z,"Yandel ft. Maluma|""Yandel ft. Maluma Music""|""Yandel ft. Maluma Official Video""|""Yandel ft. Maluma Video""|""Yandel ft. Maluma Video Oficial""|""Yandel ft. Maluma Nuevo Video""|""Yandel ft. Maluma New Video""|""Sólo Mia""|""Solo Mia""|""Sólo Mia Official Video""|""Solo Mia Official Video""|""Sólo Mia Official Remix Video""|""Sólo Mia Single""|""Solo Mia Single""|""Yandel ft. Maluma New Single""|""Yandel ft. Maluma Single""|""Yandel ft. Maluma Song""|""Sólo Mia new song""|""Sólo""|""Mia""|""nueva""",52032179,352803,14278,9976,https://i.ytimg.com/vi/9TRjE7i0ERY/default.jpg,False,False,False,Yandel ft. Maluma - Sólo Mia (Official Music Video)\nYandel’s album “#Update” is now available!\niTunes: http://smarturl.it/UpdateI\nApple Music: http://smarturl.it/UpdateA\nSpotify: http://smarturl.it/UpdateSp\nAmazon: http://smarturl.it/UpdateAm\nGoogle Play: http://smarturl.it/UpdateGP\nLinkfire: https://SML.lnk.to/Update\n\nFollow Yandel!\nOfficial site: http://www.yandellaleyenda.com\nFacebook: http://www.facebook.com/YandelelOficial\nTwitter: http://twitter.com/yandeloficial\nInstagram: http://www.instagram.com/yandel\n\nFollow Maluma!\nOfficial site: http://www.malumamusik.com\nFacebook: http://www.facebook.com/MALUMAMUSIK\nTwitter: http://www.twitter.com/maluma\nInstagram: http://www.instagram.com/maluma\nYouTube: http://www.youtube.com/user/MalumaVEVO\nOfficial music video by Yandel ft. Maluma performing Sólo Mia. (C) 2018 Sony Music Entertainment US Latin LLC,GB,2018-03-17,2018-02-09 11:00:01,2018-03-17,2018-02-09 11:00:01,35 days 12:59:59,35,852.9997222222222,lento
tsp7IOr7Q9A,18.07.06,BHAD BHABIE feat. Lil Yachty - Gucci Flip Flops (Official Music Video) | Danielle Bregoli,Bhad Bhabie,10,2018-05-01T16:00:11.000Z,"danielle bregoli|""cash me ousside""|""cash me outside""|""dr phil""|""how bow dah""|""catch me outside""|""catch me ousside""|""hi bich""|""what you know""|""watch now""|""heaux""|""these heaux""|""music""|""new music""|""hip hop""|""white horse""|""hi bich song""|""hi bitch video""|""new danielle bregoli""|""Gucci Flip Flops""|""Lil Yachty""|""Lil boat""|""music video""|""bhadbhade""|""david spade""|""tmz""|""50s""|""face tats""|""family""",50122125,873431,119401,85578,https://i.ytimg.com/vi/tsp7IOr7Q9A/default.jpg,False,False,False,"BHAD BHABIE Gucci Flip Flops ft. Lil Yachty ⛵️ Official Music Video 🔥 STreAM NOW ⏯ http://Atlantic.lnk.to/gucciflipflops -  Directed by Nicholaus Goossen 🎤✈️🚍 #BHANNEDINTHEUSA TOUR - MEET & GREET VIPs & TIX ON SALE NOW 🎟👋🏻🔥 ↘️➡️ https://bhadbhabie.com ⬅️↖️Fri. 05/04 - Miami, FL - The Hanger Sat. 05/05 - Orlando, FL - The Beacham Sun. 05/06 - Atlanta, GA - Hell - Masquerade Tue. 05/08 - Washington, DC - Milkboy Arthouse Wed. 05/09 - New York, NY - SOBs Thu. 05/10 - Philadelphia, PA - Noto Fri. 05/11 - Boston, MA - Middle East Downstairs (Early Show) Sat. 05/12 - New Haven, CT - Toad's Place Mon. 05/14 - Toronto, ON Canada - Mod Club Tue. 05/15 - Chicago, IL - Bottom LoungeWed. 05/16 - Detroit, MI - Shelter Fri. 05/18 - Indianapolis, IN - Emerson Theatre Tue. 05/22 - Denver, CO - Cervantes - Otherside Fri. 05/25 - Phoenix, AZ - Club Red Sat. 05/26 - San Diego, CA - SOMA Tue. 05/29 - San Francisco, CA - Slim's Wed. 05/30 - Sacramento, CA - Ace of Spades Fri. 06/01 - Portland, OR - Peter's Room Sat. 06/02 - Spokane, WA - Knitting Factory Sun. 06/03 - Seattle, WA - Nuemos Tue. 06/05 - Vancouver, BC - Venue Thu. 06/14 - Los Angeles, CA - The Roxy  I'm going to Europe too biches 👅 Fri. 07/06 - Barcelona, Spain - Sala RazzmatazzSat. 07/07 - Gräfenhainichen, Germany - Splash! Festival Sun. 07/08 - Liège, Belgium - Les Ardentes Mon. 07/09 - Paris, France - La Maroquinerle Wed. 07/11 - London, UK - O2 Islington Academy Thu. 07/12 - Amsterdam, Netherlands - Melkweg Oude Zaal Fri. 07/13 - Copenhagen, Denmark - Hafnia Zoo",GB,2018-06-07,2018-05-01 16:00:11,2018-06-07,2018-05-01 16:00:11,36 days 07:59:49,36,871.9969444444445,lento
